Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image,Google Maps
1/31/2016,@NonElites,NonElites,Dubstep while leveling #SWTOR #twitchlivestream #pcgaming #nonelites #pcgamer #Steam #smugglersbounty #twitch.tv/nonelites_abbner #StarWars,694034362522738693,Twitter for Android,1130,1980,0,4,No,5/11/2015,,"Follow us on Twitch @ http://t.co/ktR9effCuh, http://t.co/x40VkiPdH9 & http://t.co/A8Yf3nfn9O. Also check out our YouTube Channel @ http://t.co/niNlhOkyaW",View,
1/31/2016,@FilmBookdotCom,FilmBook,#STARWARS: EPISODE VIII (2017): #GwendolineChristie To Return As #CaptainPhasma https://t.co/O8oyaUeJ3i https://t.co/LnNKaxpU9k,694035705954107392,WordPress.com,10233,6837,10,20,No,6/3/2008,CT / NYC,"#FilmBook's official Twitter account: Film & TV Show News, Trailers, Reviews, Podcasts, & Awards. Fb: https://t.co/JTa7jbTXuE, G+: https://t.co/xGPNIQ42d7",View,
1/31/2016,@DashStarWars,Mitchell Dostine,Well that's some inhuman Saber Skill. #StarWars https://t.co/6BJQ5ABfR9,694035848589803524,Twitter for Android,2493,526,9,28,No,3/28/2013,Corellia,"Mitch 'Dash' D -Force Sensitive.Curse Video Host.Star Wars Holocronist. Business Email -DashStarWars@gmail.com My opinions™ are so rad, I claim them for my own.",View,
1/31/2016,@ForceGirls,Force_Girls,Smokin hot @farrah_demorte & @fallonvendetta 4 @rudechix 🌑💕📸 @rebelimagephotos #sith #darkside #starwars #forcegirls https://t.co/nErnyIsYxo,694036922042167296,Twitter for iPad,2318,171,5,13,No,4/4/2013,In a galaxy far far away,"Bringin ya EPIC #StarWars fangirls, art, tattoos, & giggles from ALL over the Galaxy! PM submissions, rude comments get ya blocked #cosplay #dorkside #nerdgasm",View,
1/31/2016,@brobert781,brobert78,Alice & R2 In the real world #R2D2 #graffiti #AliceinWonderland #starwars #art #northdevon https://t.co/5cNEb4sZtC,694037299395457024,Twitter for Android,10,100,1,7,No,1/30/2016,,,View,
1/31/2016,@OldLeia,Old Princess Leia,Rebel raid tonight and caught this stormtrooper pooper by surprise. We let him finish. #stormtrooperpooper #starwars https://t.co/x9SJFQwF1A,694037772768661504,Twitter for iPhone,7813,354,3,68,No,1/9/2016,Bingo Hall,"Just a badass princess turned general, newly widowed, aging gracefully in this bitch called a galaxy far far away. Yeah it's an old picture. Parody.",View,
1/31/2016,@BViddyCent,Henri,What me and @caycifish do with Uni-D2 on Sundays #starwars #unikitty #drones https://t.co/yVNDLLVTNZ,694039387101925376,Vine for Android,1492,322,2,17,No,4/18/2011,Los Angeles - 24 - Outside,"Post Production Editor, Cinematographer, Drone operator, and professional funeral clown, call me, I do parties too.",View,
1/31/2016,@InqMetro,Inquirer Metro,Side A founder does visual arts for #StarWars films https://t.co/MYevmDLVNP | @skinnyziggy https://t.co/C9ePqV0UUV,694041242682798080,Sprout Social,14306,371,9,10,No,9/6/2012,Philippines,"Follow for breaking news, RTs and features from the Philippine Daily Inquirer Metro desk. @voltcontreras leads.",View,
1/31/2016,@StarWarsCntdwn,StarWars Countdown,"#JJAbrams @rianjohnson @colintrevorrow, Masters of the Universe! THREE HUNDRED TWENTY DAYS UNTIL #StarWars #RogueOne https://t.co/kXcG2aLXGO",694042303648772096,Twitter Web Client,970,1939,7,5,No,6/27/2015,"Los Angeles, CA","A daily countdown to the next Star Wars movie, featuring news, fan art & other visuals to help pass the time!",View,
1/31/2016,@BiancaGallardoT,Bianca Gallardo,#starwars #tabletop #rpg with good friends. #dice #dnd #adventure https://t.co/KZIlbEV7r7,694043665833054208,IFTTT,129,48,2,5,No,10/9/2015,"Distrito Federal, México",,View,
1/31/2016,@wildwaterstu,swiftwaterstu,Ok here we go #starwars https://t.co/SowEI7lJct,694044825549721600,Twitter for iPad,8660,9054,0,7,No,11/10/2012,UK nr cambridge,"Starwars,Marvel,Scifi and Anything water related as long as its wet'n fast! Partying hard like a God here and instagram! BE SURE BEFORE YOU FOLLOW-i follow back",View,
1/31/2016,@tamster_c,Larry Tamara,Rey pencil drawing #starwarstheforceawakens #reyisbae #daisyridley #pencildrawing #art #starwars https://t.co/RPqDqlfxUY,694045161131806721,Twitter for Windows Phone,21,68,7,11,No,1/13/2016,Nigeria ,Hobbyist IG: tamster_c,View,
1/31/2016,@AlexOConnor094,Alex O'Connor,The story arc in #StarWars #TheCloneWars where the Younglings construct their lightsabers was incredible!,694045366749155328,Twitter for iPhone,256,329,1,5,No,8/2/2011,"Orange Park, Florida","Gamer and all around geek. Come for the geekery, stay for the stories. Halo - Gold Team",View,
1/31/2016,@MCMBUZZ,MCMBUZZ,"Captain Phasma back for #StarWars Episode VIII, confirms Gwendoline Christie https://t.co/nEwZ2NaiiP https://t.co/7mNPy5fiDf",694045654805512192,Twitter Web Client,4089,145,15,24,No,8/10/2010,"London, UK","MCM BUZZ News & Reviews site for fans of Movies, TV, Comics, Anime, Manga, Gaming and more! Also the Blog site for the MCM Expo Shows",View,
1/31/2016,@leftyoumustkeep,MAREN STEINLEN,Have a look at my #StarWars #sketch of #BB8 https://t.co/5L8QVdOFTQ,694046224958226432,Twitter Web Client,40,81,1,6,No,5/24/2014,,digital paintings / vector artworks / creative tutorials,View,
1/31/2016,@jimgrayonline,Jim,Too soon via @lukeymcgarry #TheForceAwakens #hansolo #StarWars #chewbacca https://t.co/vCx7n6YVWm,694052115430318080,Twitter for iPhone,6669,7346,0,3,No,3/21/2009,"Colorado Springs, CO","Digital Strategist at @rockfirmtn | Married to Sharon | Father of 3 | Love time-travel, sandwiches and coffee.",View,
1/31/2016,@ashley9055,ashley thompson,FINN STAR WARS THE FORCE AWAKENS JACKET https://t.co/3rMcWsdS3U #StarWars #Cosplay #Fashion #Valentinesday #Stylish https://t.co/2NEeibevAJ,694052378857857024,Twitter Web Client,440,1992,0,1,No,8/19/2014,,,View,
1/31/2016,@RedLeader_One,Malcolm.J,Could #BobaFett Be In The New #StarWars Movie #RogueOne? https://t.co/R3kMjJEPU7 via @YouTube #TheForceAwakens,694053165608488961,Twitter Web Client,295,444,1,3,No,4/14/2014,Australia,"Just another Aussie #StarWars fan and Sci-Fi Geek, RedLeaderOne (00fire501) Star Wars YouTube Channel #RedLeaderOne",View,
1/31/2016,@Gmann658,George C.,It still hurts #StarWars #TheForceAwakens https://t.co/NuwXK7m5IQ,694054542242136064,Twitter for iPhone,254,428,0,1,No,11/27/2011,,Im handsome,View,
1/31/2016,@ericahughes,Erica Price,Win 3 #StarWars Itty Bittys in @petitmoi_laura 's giveaway https://t.co/FE28yPAGXg,694054558595686400,Twitter Web Client,9588,2899,0,1,No,1/25/2009,"Birmingham, UK",Mum of H aged 8. Family life blog:Nine to Three Thirty http://t.co/9v0XJ8IP58 Lifestyle blog:http://t.co/9fJN0MDQyO Also a freelance writer. Based Birmingham,View,
1/31/2016,@AllissaByGrace,Allissa,"If this was the case, then I Kylo M Ren desserts all the time. #StarWars #StarWarsForceAwakens https://t.co/UwT4AJXy1b",694060044577406976,Twitter for iPhone,11373,3986,9,16,No,5/27/2008,"California, USA","1 Peter 4:8. Tweet funny stuff, art & geek news. Community Manager in tech. Artist. Married. Worked@ Twitter, Electronic Arts, Vivendi, Sierra, CartoonNetwrk",View,
1/31/2016,@BryanSantos217,Bryan Santos,Cozy in this ridiculously amazing #chewbacca #onesie. #starwars #iwokeuplikethis #onesieswag… https://t.co/XiL75K4I2m,694062825854074882,Instagram,36615,164,4,16,No,11/1/2010,,Star Magic | Imortal | Galema | Starting Over Again | Harana | The Story of US | For Inquiries: Ien Lopez - 0917 873 0497,View,Map
1/31/2016,@lightysaber,Blunt Saber,"I hate children. Especially younglings, they really get on my nerves. Actually I go through their nerves. #StarWars",694063274715959296,Twitter for iPhone,440,717,1,6,No,1/17/2016,,"I don't particularly like the resistance. Their hats are stupid. In love with Padmè. (Parody account, not a real lightsaber) [Not affiliated] #follow4follow",View,
1/31/2016,@eventsforce,Eventsforce,#evebtprofs: #StarWars Party Ideas from #CES2016: https://t.co/U2uhzsUQMq,694063391112036353,Hootsuite,2065,2380,1,5,No,8/17/2009,"London, Colorado",Global experts in event management software. Check out our blog for conversations on some of the latest #eventtech challenges@ https://t.co/BvF4qJGJRN,View,
1/31/2016,@MWEBGMZ,MWEB GameZone,Star Wars Battlefront: Playable Y-Wings? https://t.co/GqDs01rRBb with .@Gameverb #StarWars #Battlefront #gaming https://t.co/GXyVSHrLny,694067546522255360,Twitter Web Client,8075,3982,7,4,No,8/16/2011,Cape Town,"Calling all SA gamers. Get your fix of the latest gaming news, reviews, videos & event info here. MWEB news: Follow @MWEBConnect. Tech support: @MWEBHelp",View,
2/1/2016,@Tanlin3s,@tanlin3s 10k,https://t.co/5SwGXinWbe These are the droids (stormtroopers) I am looking for #StarWars #StarWarsnude,694067805927272448,Twitter for Android,10938,482,9,17,No,8/28/2014,,connoisseur of fine females #tanlin3s #tanlines checkout: @t4nlines @t4nlin3s,View,
2/1/2016,@padmeorgana93,Jaina Rey Solo,"Rey,These Are Your First Steps #StarWars #Obi-Wankenobi #ReyAwakens https://t.co/1eimxTXy3V",694068533349605376,Twitter for Android,795,935,8,8,No,6/18/2014,Losing At Sabacc :( ,"Uh,We Had A Slight Weapons Malfunction,But Uh Everything's Perfectly All Right Now We're Fine, We're All Fine Here Now Thank You, How Are You ?=Han Solo",View,
2/1/2016,@GotSomeClips,GotSomeClips,Captain Phasma to return in Episode 8. Hopefully she will do a bit more than cave under the slightest bit of pressure #StarWars,694069529660497920,Twitter for Android,115,432,0,1,No,1/18/2016,,"3 gamers with some good, bad, and hilarious clips to show. Not just your average gaming page but also filled with movie updates and so much more.",View,
2/1/2016,@AlphaOmegaXVII,XGN AlphaOmega,HE FORCE PUSHED THE DUDE STRAIGHT INTO A TIE FIGHTER #heartless #starwars #gaming (Vine by @digg) https://t.co/52lHP5wCt2,694070943686197248,Vine for Android,25,67,11,14,No,5/10/2009,United States,I'm a veteran video game enthusiast pressing buttons since the days of yore on Nintendo. Follow my stream on Twitch: https://t.co/0pKEnyeiwU,View,
2/1/2016,@EW,Entertainment Weekly,Gwendoline Christie says she'll be back for the next #StarWars film: https://t.co/a23smUvSjE https://t.co/vBYJiWnOf6,694071445727633410,SocialFlow,4919388,5706,78,194,No,9/16/2008,"New York, NY",Pop culture news & opinion from Entertainment Weekly & https://t.co/VOUQqgdpr9. Tweets by @crackliffe @AlexSteinman @katieminard @chadmeholic. Snapchat: EWsnaps,View,
2/1/2016,@millard_,ಠ_ಠ,"A #StarWars themed cafe called ""Java the hut"" 🤔 #startup ideas.",694072292712792064,Twitter for iPhone,205,93,0,1,No,11/5/2010,Bedfordshire,#PHP/#Javascript developer - I talk gaming at @SmashfaceWG - Kidnapper of @littlepickle101,View,
2/1/2016,@that_phh,Per Hedman,Who hates the new #StarWars movie most? #poll @GRUM07 @Cathessa1 @SuperheroPOLL @Burnt_Out_Darth @amy_geek @VJNira,694072857995952129,Twitter for Android,20243,20790,5,8,No,9/10/2012,Stockholm,"I draw #StarWars stuff, mostly #DarthVader. Sadly it's my own drawings. #F4F #TeamFollowback #NoooooDM phhedman on instagram",View,
2/1/2016,@ChrisRoonHayden,Chris hayden,"Where were force ghosts Yoda, Obi-Wan & Anakin in #TheForceAwakens? Or the last 30 odd yrs for that matter? #starwars",694074257270280192,Twitter for iPhone,440,1034,0,2,No,5/2/2011,"Bournemouth, England",▪️Fitness ▪️Travel ▪️contact me for more on my journey to fitness & how I can help with yours focusfitnutrition@gmail.com,View,
2/1/2016,@LaurenHollyOC,Lauren O'Callaghan,I was reading @jccronin's The Passage and I found another Rey and Finn... #StarWars https://t.co/pVYMevITdY,694076764935589888,Twitter for iPhone,1112,1179,1,10,No,10/19/2010,London,"Digital Entertainment Editor at @GamesRadar, aka @TotalFilm and @SFXmagazine. Northerner, Whedon fanatic & English Breakfast tea addict https://t.co/Tqkn8UUP1Z",View,
2/1/2016,@techradar,techradar,#StarWars could be filmed in space https://t.co/i1IIifBCoD https://t.co/HDjNPwIMzP,694078743665610752,Buffer,136034,246,24,13,No,7/23/2008,"UK, US, AU",Consumer technology news and reviews. Get the newsletter: https://t.co/leqrmvFmgb. Follow our writers: https://t.co/ZjK7uP6rFm,View,
2/1/2016,@ChanceMaybe,Charles Wrote a Book,"It's like Star Wars, but with space dragons! https://t.co/UzhQZ5kBcz #starwars #TheForceAwakens #scifi #goodreads",694080346728632320,Twitter Web Client,19,13,1,1,No,3/16/2009,,"Hi, I'm Charles. I'm an author of a humorous and exciting, science fiction fantasy adventure. There be space dragons here!",View,
2/1/2016,@StarWarsImage,Star Wars Images,"Darth Vader, Lando Calrissian, and Boba Fett on Cloud City #StarWars https://t.co/dNSEgltNWR",694080468736585732,Twitter for Android,781,1208,25,39,No,1/1/2016,A Galaxy Far Far Away,"Blasting out force pulling images and star destroying videos of the galaxy far, far away.",View,
2/1/2016,@TuttiFruity41,suzannemcdevitt,What do you think @LukeGoss ? #StarWars hasn't got nothing on me 'I Am Your Father ' 😆😆😆👍👍👍❤️❤️❤️💐💐💐👊🏼👊🏼👊🏼 https://t.co/xlYBqE2QTO,694081514368294912,Twitter for iPad,127,210,3,6,No,11/16/2014,Uk(ENGLAND),"close the door to your past,Open the door to your future,take A Deep breath & step through to a new life❤️Luke Goss is Hot ❤️",View,
2/1/2016,@zozyasar,Zeynel,R2-D2! How'd you get stuck in that bird? #animals #bird #starwars #cute #pets (Vine by @OMGstarwars) https://t.co/vbQ3UOXLKo,694082006070730752,Vine - Make a Scene,62,66,216,373,No,2/22/2011,TR,,View,
2/1/2016,@cartoonsbyRic,* Ric *,@StudioTeaBreak Chewie we're home... todays #starwars themed #ShapeChallenge https://t.co/Tg0UjkpkXC,694082583190224896,Twitter Web Client,3088,2077,1,10,No,8/20/2009,Leeds England,Freelance #illustrator / #gamedev @puttycad https://t.co/ti5Uu1JJj5 / monster at @Lumbfilm https://t.co/0UmtiYi65X also see @dinkidinosaur @poemspictures,View,
2/1/2016,@kikifaceee,Kylo Keeks ⭐️,"Evening well spent. ;w; thank you for the inspiration, @dianmzhang !! #kyloren #starwars https://t.co/OdfNxpoo7N",694082820541526016,Twitter for iPhone,690,215,69,164,No,9/19/2011,kiki. they/them.,i am delicious star wars trash.,View,
2/1/2016,@UKToyCollector,UKToyCollector1977,#StarWars Popcorn by @ThomasTuckerLtd from @AldiUK £1.49 #R2D2 #C3PO #SWCE Watch my Vid⬇️ https://t.co/2MbJxp7NTc https://t.co/BtdXF36dxQ,694084780581871616,Twitter for iPhone,2287,1979,2,1,No,11/10/2014,,I'm a Star Wars mega fan & collector of all sorts of fantastic memorabilia since 1977. Check out the link below for my Star Wars YouTube Channel. MTFBWY Always!,View,
2/1/2016,@StarWarsTHX,Killer Star Wars,Former prize winning #Nikon photograph gets a #StarWars makeover by ogawatae https://t.co/VzmSuw3ZoF,694086253902430208,Twitter for iPad,6556,6498,24,28,No,2/10/2015,"Blackpool, UK",Tweeting Star Wars 24/7 | Contributor to @killer_kitsch,View,
2/1/2016,@DaysTilStarWars,Days Until Star Wars,319 Days Until “Rogue One: A Star Wars Story”. Visit https://t.co/XNPEqsgmJi for a live countdown. #starwars https://t.co/U3TokyERiD,694086348970561536,IFTTT,3849,239,24,27,No,11/8/2013,"A Galaxy Far, Far Away",How many days are left until Star Wars Episode VII? I'm glad you asked. Created by @mikerudy.,View,
2/1/2016,@maxrichtermusic,Max Richter,Somebody did a fun mashup of #Starwars featuring Max's music from @TheLeftoversHBO https://t.co/HNfCqWl0dX,694089617394499584,Twitter Web Client,16303,379,9,21,No,7/3/2009,,"Composer. Current: SLEEP, Deutsche Grammophon; Woolf Works /Royal Ballet; The Leftovers, HBO. The Blue Notebooks re-release on Vinyl!",View,
2/1/2016,@SkywalkFilm,Skywalk Film & Pics,Kylo Ren and Rey caught in a loop #StarWars #TheForceAwakens https://t.co/PGqCQRdgao,694089754061770756,Twitter Web Client,1251,1083,3,8,No,10/12/2015,Starkiller Base,"Anything Star Wars that's funny, creative, interesting or beautiful, film or pics. A follow on YouTube and/or Facebook is deeply appreciated!",View,
2/1/2016,@PWDecker,Paul Decker,Getting through the rathtar part of the #TheForceAwakens is taking me way too long... #amlistening #StarWars,694091107756609536,Twitter for iPhone,1228,2043,0,1,No,6/29/2009,"Melbourne, FL","Book Blogger. Endangered Species Observer. Aspiring Author. Lover of YA, especially Fantasy and Sci-Fi. All Around Geek.",View,
2/1/2016,@lucifers_puppet,Paul (Retro-Pablo),Got a favourite gaming trilogy? Here's mine. #retrogaming #StarWars #Nintendo #SNES https://t.co/CCbWVlcoxS,694095719679053824,Twitter for iPhone,432,666,16,52,No,7/29/2011,"London, via Essex - England ","Video game enthusiast (old & new). All things #retrogaming related - Nintendo, SEGA, NEO GEO, Sony. #gamersunite #StarWars geek & @whufc_official fan...",View,
2/1/2016,@MCouvs,Michael Couvaras,Star Wars Force Awakens Story Breakdown @GoIntoTheStory is great https://t.co/U4gfkTW4Qk #AllTop #starwars #script #analysis #forceawakens,694096691335663616,Hootsuite,599,960,0,2,No,7/19/2011,My Own Mind,"Some guy who likes films, media and strange brews.",View,
2/1/2016,@MishManners,Michelle Mannering,<3 the #StarWars references @Carlton_Connect #strategy day @simonjwilkins #ForceAwakens @starwars #innovation #BB8 https://t.co/01B2vJm6cp,694096889709404160,Twitter Web Client,800,920,1,5,No,10/12/2012,"Melbourne, Victoria","Entrepreneurial kind of person, foodie, sports nut, tech head, adventurer, gamer, movie-goer, reader, all-round cultured, amateur digital artist etc. etc.",View,
2/1/2016,@AllThatsCosplay,All That's Cosplay,Menacing Darth Talon Cosplay Will Lure You to the Dark Side https://t.co/MlSgb8p6Ho #Cosplay #StarWars https://t.co/1xtP9roBER,694098119454236672,Buffer,32921,1232,9,37,No,11/26/2012,"San Diego, CA",All That's Cosplay is a dedicated section to @AllThatsEpic where we showcase the best of the best #Cosplay work around the world. Let us show how Epic you are!,View,
2/1/2016,@XPornSpace,She's Dripping,Most badass cosplay ever! #starwars #stormtropper #nakedcosplay #bigtits https://t.co/u4PsYQexQo,694098225737920513,Social Ad Center,12657,4573,1,10,No,4/25/2015,,,View,
2/1/2016,@padmeorgana93,Jaina Rey Solo,Han Solo & Rey Solo I Still think that they are father &amp; daughter 😆#StarWars They are so cute 😍 https://t.co/ug9jnMBvIh,694100429559365632,Twitter for Android,795,935,2,6,No,6/18/2014,Losing At Sabacc :( ,"Uh,We Had A Slight Weapons Malfunction,But Uh Everything's Perfectly All Right Now We're Fine, We're All Fine Here Now Thank You, How Are You ?=Han Solo",View,
2/1/2016,@mayhemstudios,Calvin Lee,Snow Made This Polish Statue Look Like Darth Vader https://t.co/OmQeVr2waX via @ComicBook #Starwars,694102184883986432,Twitter Web Client,94778,98148,2,3,No,5/4/2008,Los Angeles,"Award-winning designer and brand strategist. Twitter addict livin' n breathin' SocialMedia. Featured in Forbes, Wired, Huff Post and Mashable. Nicest guy in LA.",View,
2/1/2016,@jlist,Peter Payne,Today's recommended #StarWars product from Japan: Stormtrooper chopsticks (gaijin friendly) https://t.co/xolYaB75ND https://t.co/eZGdmycubG,694108044725260290,Hootsuite,87930,88696,9,19,No,7/7/2008,"37.622635,-122.416227","I live in Japan and run J-List, a kinda cool anime/ecchi/Japanese Kit Kat store. http://t.co/SIPYbAIQ6E (all age) or http://t.co/KtgFgaiIW1 (must be 18)",View,
2/1/2016,@TheThumbsUp,Kathryn C,Retweet this https://t.co/PyFf9hR9co & follow @TheThumbsUp to Win this #StarWars mug! #coffee #competition https://t.co/53IXSKKDvu,694109960108642305,Twitter Web Client,14816,651,110,27,No,9/8/2010,"Cardiff, Wales","I'm just Me - a Mum, a wife & my own woman. Some things in life get 'the thumbs up' & some don't.",View,
2/1/2016,@DaisyDaily,Daisy Daily,#daisyridley !!!!!!!!!! #Ray #starwars #TheForceAwakens #bb8 (Vine by @bellasaylor_17) https://t.co/Xs6H7JSbcw,694110043042615296,Vine for Android,1673,793,6,22,No,12/30/2015,No DMs please,"Daisy Ridley Daily & Rey :) The Best Vines, Gifs, Pics...We/Star Wars will never be the same! #DailyDaisy #ReyAwakens #VoteDaisyRidley #KCA",View,
2/1/2016,@ThatJamesKahn,James Kahn,Extremely rare #StarWars perks available at https://t.co/8KHfdpT3O0! #film #WSB #indiefilm #RevengeoftheJedi https://t.co/AOUowWVOBY,694113052816510976,Meet Edgar,14669,13609,3,4,No,7/8/2012,thatjameskahn.com,"Writer/Producer STAR TREK: VOYAGER, MELROSE PLACE, @WrongsideBob. Novel Writer RETURN OF THE JEDI, TEMPLE OF DOOM, POLTERGEIST, GOONIES. Singer-Songwriter. Doc.",View,
2/1/2016,@GoldilocksSocks,Goldilocks and Socks,#StarWars Princess wig https://t.co/Z6Dfr8VJNB #etsyaaa #etsymntt #epiconetsy #handmade #craftbuzz #craftshout #etsy https://t.co/YU8AeKh9vh,694113203425562624,Buffer,11698,9297,19,5,No,1/3/2011,"Texas, USA",Making adorable baby and toddler clothes! Join our Retweet party and use #Craftsesh!,View,
2/1/2016,@BrunoBernier1,Bruno Bernier,#FindCaptainPhasma She is coming back for Episode 8 but we got to find her first! #StarWars #StarWarsForceAwakens https://t.co/YTya014rN5,694114573683671041,Twitter Web Client,42875,44315,1,6,No,4/2/2012,Fredericton Canada,"Author, 2 bit philosopher, Star Wars fan, Follow for fun, uncensored nonsense and stay for the invisible cookies! Love Kitty Purry too!",View,
2/1/2016,@CarsRevealed,Cars Revealed,• May the Force be with you • • #CarsRevealed • • #StarWars • https://t.co/TgChdLHVk1,694114977083461632,Twitter for iPhone,549,2486,5,10,No,10/30/2015,,The official Twitter page for the Instagram account @CarsRevealed . Daily HQ pics of supercars. Automotive news. Enjoy PetrolHeads ! #CarsRevealed,View,
2/1/2016,@PaigntonPoet,The Paignton Poet,Day 388 #StarWars #C-3PO #Ambidoodler @neonblaze72 @TheLuckyHand @msleford_g @radioRedwards @LynnieYankee https://t.co/BbQAI9n8Up,694115380541964288,Twitter for iPhone,3772,3161,5,8,No,6/22/2013,Paignton Devon England,"#poetry from the seaside #ArtistHour #btposse PoetPop for @DevonArtPop Oh, & I write SciFi/Thrillers & Kids' eBooks @ChazEArnold",View,
2/1/2016,@PopcornsApp,Popcorns,Women #StarWars https://t.co/eAj4nNUpID,694115869014822912,Twitter Web Client,2663,4619,18,11,No,11/19/2015,"Paris, Ile-de-France",Popcorns transforme les envies de films en occasions de se voir. Une app pour découvrir de nouveaux films et surtout ceux avec qui les voir.,View,
2/1/2016,@FayePatton,Faye Patton,"Aye, the force is strong #booze #StarWars - a great combination. Random fun. #mondaymagpie https://t.co/DuPf4yeXB5",694115946374565888,Twitter Web Client,505,1070,1,3,No,12/7/2009,London,Nu Jazz singer/songwriter/pianist/guitarist. http://t.co/yY2IsKdBtX 'One of East London's finest Jazz vocalists and pianists' (Hackney Empire),View,
2/1/2016,@sogeekinawesome,SoGeekinAwesome,Google know's what's up... #starwars #traitor That's SO Geekin' Awesome! https://t.co/Tp8gIFC3XA https://t.co/EVOnQDn5ek,694118788556591104,Buffer,26275,26442,2,8,No,4/1/2009,,So Geekin Awesome is dedicated in helping YOU keep up with all the latest geek news and geek gear around the interwebs.,View,
2/1/2016,@FunkoPOPFanUK,BamZapPOP!,"""Aren't you a little short for a Stormtrooper?"" ... I'm 6'4"" for comparison! @UKToyCollector #StarWars #TFA https://t.co/Bc9hA38Zmw",694119394235039744,Twitter for Android,801,344,1,5,No,4/24/2015,UK,"Funko POP!s, LEGO, Star Wars, Batman, Star Trek, movies, TV & console gaming. Keeper of Encarta. Sharer of cool stuff. Greedo shot first.",View,
2/1/2016,@kenellaba,Bal Kenneth Aballe,Darth Vader Set To Appear In ‘Star Wars: Rogue One’ In A Darker Version https://t.co/6Vz2CaBMSK #starwars #darthvader #spoiler #rogueone,694120631147696128,Twitter Web Client,101,174,0,0,No,12/7/2010,Republic of the Philippines,You say what you think while you write what you vision.,View,
2/1/2016,@EliasShahram,آق الياس,"I don't know how people enjoy watching #StarWars , just watched it in #Sydney #IMAX It was just disaster!",694121145608437761,Twitter for iPhone,22,113,0,2,No,4/7/2013,"Sydney, New South Wales",,View,
2/1/2016,@KnittingKnoobie,Susie,Sent this to my son with the caption Our worlds collide #knitting #StarWars https://t.co/e6759xHStd,694123176486440960,Twitter Web Client,4074,1825,2,6,No,1/5/2009,Isle of Manhattan,"Mother, wife, knitter, breast cancer survivor, New Yorker who blogs for knits & giggles",View,
2/1/2016,@NCHproductions,NCHproductions,My #StarWars Animation is out! Starring #TR8R Enjoy! https://t.co/3IyQgfMEfM,694123759062556672,Twitter Web Client,771,12,7,11,No,9/11/2011,Singapore,"Flash animator and game developer, working alongside with Chris jeff on flash game development.",View,
2/1/2016,@bobbahunting1,Boba Fett,"Met ET, he's going home! Another successful business transaction! #StarWars #TheForceAwakens #Bobafett #mandalorian https://t.co/yQfITX2agX",694125823138402304,Twitter for iPhone,575,612,5,9,No,12/9/2015,,,View,
2/1/2016,@levelupmymusic,Level Up Music,45 Minutes of Star Wars Remixes! #starwars #trap #edm #np #theforceawakens #levelup #karate #martialarts https://t.co/MgLiBIZPhe,694128452056805377,Hootsuite,13,50,0,2,No,5/28/2015,,,View,
2/1/2016,@justinlasalata,Justin LaSalata,February is here. That means #EpisodeVIII filming and @ToyFairNY. Hell of a month from a #StarWars perspective for sure.,694128740071297028,Twitter for Android,2915,163,1,6,No,4/2/2008,New York,US Based News Editor for @JediNewsUK - your source for all your Star Wars news. Husband to @DiannaBates,View,
2/1/2016,@StarWarsNewsNet,SWNN,UPDATE 2! Rian Johnson at Pinewood Studios! #StarWars #EpisodeVIII Script is Ready. Filming Begins Soon? https://t.co/Q2bjctIG8c,694128802344079365,Twitter Web Client,14337,183,15,22,No,1/19/2013,,"Star Wars News Net is your source for news - Covering everything from the films, TV shows, novels, comics and more. SWNN - A Force for News!",View,
2/1/2016,@terry_cormier,Terry Cormier,Work in progress #StarWars #CloneWars #ahsokatano #anakinskywalker #padme #C3PO #R2D2 https://t.co/qry9E8cBJC,694135011667230724,Twitter for Android,639,873,1,5,No,6/30/2013,"New Brunswick, Canada",Artist. Comic Book Fanboy. Father of 3. Sleepy... so very sleepy... ÐгλgøηβληΞ,View,
2/1/2016,@RadioTimes,Radio Times,From #HarryPotter to #StarWars: 10 fan theories that completely change our favourite films https://t.co/WLKo2mCm1T https://t.co/fOfKVPAwe5,694135295617437696,TweetDeck,68857,1500,3,13,No,4/6/2009,"London, UK","The home of TV, film and entertainment news, views and more... Download our free iPad app https://t.co/GodLCnUEsn",View,
2/1/2016,@terry_cormier,Terry Cormier,Work in progress #StarWars #CloneWars #BobaFett #cadbane #bountyhunters https://t.co/tOQWvAChr2,694135353586905088,Twitter for Android,639,873,2,8,No,6/30/2013,"New Brunswick, Canada",Artist. Comic Book Fanboy. Father of 3. Sleepy... so very sleepy... ÐгλgøηβληΞ,View,
2/1/2016,@redemptionpod,Redemption Podcast,"Episode 9 is out, with blaster-fire, daring ship-shenanigans and more! #starwars #itunes https://t.co/U1BSmnVoau https://t.co/eO3SUXc9em",694136223053561856,Twitter Web Client,192,728,3,5,No,1/1/2016,"Michigan, USA","A Star-Wars Live-Play Podcast set just before the Clone Wars, run by 4 long-time RPG nerds, and podcasted for your entertainment.",View,
2/1/2016,@wgtc_site,We Got This Covered,Gwendoline Christie Will Return As Captain Phasma In #StarWars #EpisodeVIII - https://t.co/5Ml8YtAp6z https://t.co/AfnoSQFQqO,694137880818487297,We Got This Covered,30046,24855,7,10,No,6/28/2010,USA,"Covering the entertainment world: Movies, Gaming, Blu-Ray, Music and TV. Any inquiries: info@wegotthiscovered.com",View,
