Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image,Google Maps
2/1/2016,@fsog_greysessed,Michelle | FSD,I'll be wearing a burlap sack. || #FiftyShades #AnastasiaSteele #ChristianGrey https://t.co/duy61HNmT4,694364621365460993,Twitter for iPhone,6933,689,27,78,No,7/28/2014,New York • Seattle,"Welcome! This is a fan page for #FiftyShades, #DakotaJohnson, #JamieDornan & @E_L_James • Follow for daily news and updates • #GREYSESSED • Laters, Baby ;)",View,
2/1/2016,@50Latersbaby,Fifty Shades Darker,Are you a romantic? #FiftyShades #FSOG https://t.co/tI0HYnXsQC,694364699429879808,Hootsuite,63758,5552,32,117,No,4/30/2012,New York,"Crissy from the Laters, Baby site and Fifty Shades Fan Podcast http://t.co/IhTFj1kc9W I love reading, travel, photography and giraffes! Laters!",View,
2/1/2016,@ShadesOfTayGrey,Ashley,Ana to Christian about Elena. #FiftyShades https://t.co/szaN8m76iH,694366969630478336,Twitter Web Client,2351,917,17,18,No,8/3/2014,"Illinois, USA","Welcome To My World. #FiftyShades, #TaylorSwift and #Blackhawks #Kane and #Toews. I'm a bookworm. My Taylor acc is @WorldToTaylor. We Aim To Please :) Tweet Me",View,
2/1/2016,@fiftyseries,Fifty Shades of Grey,Dakota Johnson: 'Fifty Shades Darker' Will Be More Scary - Movie News Guide https://t.co/GOKTxnMX2G #FiftyShades,694367628907778048,twitterfeed,21625,24,0,5,No,9/12/2012,,"For fans of the Fifty Shades of Grey series - everything you'd like to know about the books, characters and upcoming film.",View,
2/1/2016,@everything_jd,EverythingJD,"The BF has a music channel on and Simon & Garfunkel's ""Mrs. Robinson"" started playing. Internally, I laughed. #FiftyShades reference.",694376578420084737,Twitter for iPhone,4137,577,1,13,No,8/27/2014,,"#JamieDornan fan account established in 2014. Adult by day, fangirl & #FiftyShades fanfic writer by night. IG: @everything_JD",View,
2/1/2016,@fiftyseries,Fifty Shades of Grey,"iZombie Photos from ""Fifty Shades of Grey Matter"" - TV Fanatic https://t.co/QSU3uFT0f0 #FiftyShades",694376845731459073,twitterfeed,21625,24,1,1,No,9/12/2012,,"For fans of the Fifty Shades of Grey series - everything you'd like to know about the books, characters and upcoming film.",View,
2/1/2016,@bstudios13,B Studios,There are... There aren't words for things like this... #KungFuPanda3 #kungfupanda #FiftyShades https://t.co/ib4qe0960t,694379214158614528,Twitter for Android,7,18,0,0,No,5/13/2014,,https://t.co/waqZTRvY8v,View,
2/1/2016,@swarsi2009,Shahwar,Morning Everyone😘😘Have A Fantastic Day😘😘& Lets Hope We Get Some News About #JamieDornan #DakotaJohnson #FiftyShades https://t.co/TmA4PRnwhm,694384847976988673,Twitter for Android,208,338,0,2,No,4/24/2015,"West Bengal, India",Best Daughter..Sister..Friend..Crazy About | Jamie Dornan | Shahrukh Khan | Fawad Khan | Goncalo Teixeira | Sam Heughan | Aiden Foley | ♥♥,View,
2/1/2016,@fiftyseries,Fifty Shades of Grey,"Here's when 'Wolverine 3', 'Avatar 2' and 'Transformers 5' will start shooting - Malay Mail Online https://t.co/Zxdo9WsHbi #FiftyShades",694386531536994304,twitterfeed,21625,24,0,1,No,9/12/2012,,"For fans of the Fifty Shades of Grey series - everything you'd like to know about the books, characters and upcoming film.",View,
2/1/2016,@lost_oceanss,Brittany X,I have the look. #FiftyShades #GreyAssociate https://t.co/DxkCJ3HHWv https://t.co/XuWIwCyMfu,694389049365241856,Twitter for iPhone,381,585,0,0,No,9/30/2013,Panem,"I'm a princess cut from marble, smoother than a storm | 21 | NY |",View,
2/1/2016,@writer6,Taylor M. Street,"The Random Thoughts of a Writer: Brace yourselves, Everybody!... https://t.co/C3m4spbKg4 #FiftyShades #MidnightSun #Twilight #TwilightSaga",694393421176307712,Twitter Web Client,1469,2002,1,1,No,5/22/2009,Earth,Taylor Madison Street: Constantly being quirky and having neurotic freak out moments since 1987.,View,
2/1/2016,@writer6,Taylor M. Street,The Random Thoughts of a Writer: Fifty Shades of Grey: My long... https://t.co/r5MWO9wfgh #bookreview #FiftyShadesofGrey #FiftyShades,694394118273789953,Twitter Web Client,1469,2002,1,0,No,5/22/2009,Earth,Taylor Madison Street: Constantly being quirky and having neurotic freak out moments since 1987.,View,
2/1/2016,@writer6,Taylor M. Street,The Random Thoughts of a Writer: Fifty Shades of Grey: Cyndi Lauper... https://t.co/Ovg2Yk6E7S #FiftyShades #ELJames #SunnyFXX #SunnyFX,694394935710101505,Twitter Web Client,1469,2002,0,0,No,5/22/2009,Earth,Taylor Madison Street: Constantly being quirky and having neurotic freak out moments since 1987.,View,
2/1/2016,@writer6,Taylor M. Street,The Random Thoughts of a Writer: Fifty Shades of Grey: If you haven’t already figur... https://t.co/c83EfLEmCQ #FiftyShades #ELJames,694395643452792832,Twitter Web Client,1469,2002,0,0,No,5/22/2009,Earth,Taylor Madison Street: Constantly being quirky and having neurotic freak out moments since 1987.,View,
2/1/2016,@chata12386,chata,Exclusive #FiftyShadesDarker tease on the #FiftyShades Blu-ray. Available 5/8 https://t.co/M3TvCFGbJT https://t.co/dDkOOLPdIP,694395746372595713,Twitter for iPhone,47,191,0,0,No,8/17/2009,Glendale,Obsessed with tattoos,View,
2/1/2016,@Excessfreetime,Lindsay Smith,"The most disturbing part of #fiftyshades is the defined term ""The Commencement Date"" #alsoprobablynotenforceable",694396427804545024,Twitter for iPhone,12,166,0,0,No,5/9/2014,,,View,
2/1/2016,@Eve_Dangerfield,Eve Dangerfield,"People saying Degrees reminds them of #FiftyShades, can I too release a range of novelty dildos? I'd really like to quit my day job. #author",694408200351649792,Twitter Web Client,921,902,0,4,No,7/12/2015,"Melbourne, Victoria",#romance/#sexy-times writer. Adores #whisky and complex female characters. Calling me an #author will get you kissed* https://t.co/avH5DdFoGj…,View,
2/1/2016,@Eve_Dangerfield,Eve Dangerfield,"Knocked this up, just in case it helps my cause #DegreesofControl #FiftyShades https://t.co/3DSmUvBESk",694415973059723264,Twitter Web Client,921,902,1,2,No,7/12/2015,"Melbourne, Victoria",#romance/#sexy-times writer. Adores #whisky and complex female characters. Calling me an #author will get you kissed* https://t.co/avH5DdFoGj…,View,
2/1/2016,@FSOG_UK,Fifty Shades UK,Today's #DailyFiftyShadesQuestion is up on Facebook! https://t.co/QOwoGRcnJW #FiftyShades Why does C give A this?📚 https://t.co/Qf3QD1EuKZ,694419847736877056,Twitter for iPad,25507,303,5,51,No,11/18/2013,UK,"Fan of all things @FiftyShades. Saw @JamieDornan on @TheGNShow on 27 Feb 14, 12 Feb 15. Organiser of the #FiftyShadesWatchalong & #DailyFiftyShadesQuestion.",View,
2/1/2016,@writer6,Taylor M. Street,The Random Thoughts of a Writer: First Time (Book #1 in the By The Numbers series... https://t.co/bHp31srU9c #FiftyShadesofGrey #FiftyShades,694424965530030080,Twitter Web Client,1469,2002,0,0,No,5/22/2009,Earth,Taylor Madison Street: Constantly being quirky and having neurotic freak out moments since 1987.,View,
2/1/2016,@writer6,Taylor M. Street,The Random Thoughts of a Writer: First Time (Book #1 in the By The Numbers series... https://t.co/wUysoTgt5f #FiftyShades #SunnyFXX #SunnyFX,694425442397192192,Twitter Web Client,1469,2002,0,0,No,5/22/2009,Earth,Taylor Madison Street: Constantly being quirky and having neurotic freak out moments since 1987.,View,
2/1/2016,@fiftyseries,Fifty Shades of Grey,Fifty Shades Darker' Spoilers: Mrs. Robinson Casting Revealed - Christian Post https://t.co/XkzAqDQUy0 #FiftyShades,694428344067043328,twitterfeed,21625,24,1,4,No,9/12/2012,,"For fans of the Fifty Shades of Grey series - everything you'd like to know about the books, characters and upcoming film.",View,
2/1/2016,@nicflirtydirty,Nic Farrell,Off to bed with a good book. Time to celebrate #FiftyShades filming 🎬😍 ...Hello #Darker it's been a while❤️ https://t.co/AKP9lgvMO1,694429393335164928,Twitter for iPad,689,866,1,7,No,10/26/2009,,"Geordie transplanted dance mum. Coffee ☕️, wine and Fifty Shades addicted Book Blogger/Author in Vancouver",View,
2/2/2016,@MsDienie,LedeneNapier,#jessie_ware #say_you_love_me #fiftyShades I don't want fall in love if you don't wana try,694434121528000512,Twitter for BlackBerry®,130,438,0,0,No,7/14/2012,"Greymont,johannesburg","I'm inspired by little things.like :love,smiles,friendship,...I'm totally in love with fashion. Create,Motivate,Inspire",View,
2/2/2016,@Obey_Oreoz,Jake From StateFarm™,My favorite scene in #FiftyShades of Grey is... #GreyAssociates https://t.co/im781DbCoZ https://t.co/6rQvyPJdqA,694438809585340416,Twitter for iPhone,570,826,0,0,No,7/31/2009,DETROIT MI,#Batman #WarGang #90'sBaby #TeamBrownskin #Weirdo #Pisces,View,
2/2/2016,@kingscourtgraph,kingscourtautographs,Some good news ( no not pictures lol ) for #FiftyShades fans ... Follow us for the announcement ... It will post when u least expect it ;),694438978678820865,Twitter for Android,2067,47,7,43,No,1/3/2015,Canada,Visit our store for prices and awesome selection of authentic autographs,View,
2/2/2016,@LilMissLaddu,❤Bomaali❤,#FiftyShades is supposed to start shooting in a couple of weeks n I hv no pics of Jamie n Dakota https://t.co/7wvo7ZLW7c,694443197183840256,Twitter for iPhone,432,58,0,0,No,7/19/2013,,Hyderabadi-telugu-medico-Bollywood buff-potterhead-aquarian-introvert-crazy-overthinker-procrastinator..but a true friend if u can keep me ;),View,
2/2/2016,@1moodyjudy,Helen ,@DairyWifeHailey You've just cheered me up lol #fiftyshades,694447560036093952,Twitter for Android,1289,1208,0,1,No,4/30/2012,,I am a dairy farmer farming with my husband,View,
2/2/2016,@ShadesofJDandDJ,Shades of JD & DJ,14 days until #FiftyShadesDarker Filming <3 Can you believe it? #FiftyShades https://t.co/FymlhYyzcj,694459288685789184,Twitter Web Client,9408,657,44,138,No,11/17/2013,Everywhere,"Latin Fansclub // Fansclub latino de @JamieDornan, Dakota Johnson & @FiftyShades ♥ Proud co creator of #FSOGLatinoamerica",View,
2/2/2016,@Argyle_Empire,Argyle Empire,"@sylvainreynard #TheXFiles #TheFall also <3 joke #FiftyShades ""Rope-cable ties...You're the complete Serial Killer...Not today"". @E_L_James",694460288066686977,Twitter Web Client,3170,786,1,2,No,6/10/2012,"Earth, Middle Earth, etc. ;-) ",@sylvainreynard Official #SR Fans #Author #GabrielSeries #FlorentineSeries #GabrielsInferno #GabrielsRapture #GabrielsRedemption #ThePrince #TheRaven #TheShadow,View,
2/2/2016,@fiftyseries,Fifty Shades of Grey,Kim Basinger to play Christian Grey's original dominatrix in Fifty Shades Darker - Metro https://t.co/ZKszLF2Dca #FiftyShades,694461242681896962,twitterfeed,21625,24,3,6,No,9/12/2012,,"For fans of the Fifty Shades of Grey series - everything you'd like to know about the books, characters and upcoming film.",View,
2/2/2016,@dakotaforevere,Ana,Let me touch you let me.. #FiftyShades https://t.co/48yacaQV65,694468583389315072,Twitter for iPhone,854,579,7,29,No,12/13/2015,"Seattle, WA",",”You wanted hearts and flowers,” . “You have my heart.” . “And here are the flowers.”, #Darker",View,
2/2/2016,@dakotaforevere,Ana,Yeah. Is that so wrong? #FiftyShades https://t.co/wlqieuXF6c,694471330943627264,Twitter for iPhone,854,579,4,22,No,12/13/2015,"Seattle, WA",",”You wanted hearts and flowers,” . “You have my heart.” . “And here are the flowers.”, #Darker",View,
2/2/2016,@AnaSteel95,Anastasia Steele,Good morning to all 😘 #fiftyshades #ChristianGrey #AnastasiaSteele https://t.co/mz0YvxeEcV,694473322302685184,Twitter for iPhone,1107,380,5,27,No,12/8/2015,"Seattle, WA",Official Account @Twitter of Anastasia Steele || WSU Graduate ||Editor in Chief at Grey Publishing.,View,
2/2/2016,@helidathainara,helida hormung,https://t.co/xtLwuXUbwC 14 days until #FiftyShadesDarker Filming <3 Can you believe it? #FiftyShades https://t.co/xtLwuXUbwC,694481910924443648,Twitter for Android,118,254,0,0,No,4/5/2015,"Juara, Mato Grosso",,View,
2/2/2016,@fsog_greysessed,Michelle | FSD,"Happy Tuesday, lovelies! xx #JamieDornan #DakotaJohnson #FiftyShades https://t.co/rgXEenHA83",694482335719383040,Twitter for iPhone,6933,689,13,57,No,7/28/2014,New York • Seattle,"Welcome! This is a fan page for #FiftyShades, #DakotaJohnson, #JamieDornan & @E_L_James • Follow for daily news and updates • #GREYSESSED • Laters, Baby ;)",View,
2/2/2016,@fsog_greysessed,Michelle | FSD,Rise and shine. || #FiftyShades #ChristianGrey #JamieDornan https://t.co/QCICdGKQHu,694488520988168192,Twitter for iPhone,6933,689,18,54,No,7/28/2014,New York • Seattle,"Welcome! This is a fan page for #FiftyShades, #DakotaJohnson, #JamieDornan & @E_L_James • Follow for daily news and updates • #GREYSESSED • Laters, Baby ;)",View,
2/2/2016,@fsog_greysessed,Michelle | FSD,Morning after. || #FiftyShades #HeathmanHotel https://t.co/9z4sHMRMyW,694488559324102656,Twitter for iPhone,6933,689,12,46,No,7/28/2014,New York • Seattle,"Welcome! This is a fan page for #FiftyShades, #DakotaJohnson, #JamieDornan & @E_L_James • Follow for daily news and updates • #GREYSESSED • Laters, Baby ;)",View,
2/2/2016,@AnaSGrey,Anastasia Steele,When a one hour meeting turns into three hour discussion. #FiftyShades https://t.co/sPr8wc7L1T,694493617218408449,Twitter for iPhone,40410,429,4,47,No,4/18/2012,"Seattle, Washington, Worldwide",Love is Grey...|WSU Graduate| |Editor in Chief at Grey Publishing| Fifty Shades Of Grey Trilogy @FiftyShades by @E_L_James #FiftyShades,View,
2/2/2016,@LondonDom100,LondonDom,There are Doms and Bedroom Doms! BD don't know much' if anything outside of the bedroom..#FiftyShades #FiftyShadesofGrey #50shades #London,694497752970035200,Twitter Web Client,93,139,0,0,No,9/20/2015,"London, England",Fun and friendly easy going male Dom seeking like minded discerning affluent ladies in London who enjoy the company of a sensual Dom.,View,
2/2/2016,@EverythingDJcom,Dakota Johnson EDJ,Remembering where it all began. #FiftyShadesDarker #DakotaJohnson #anastasiasteele #fiftyshades #FiftyShadesOfGrey https://t.co/ZQvb6AZ3S0,694498202431660032,Hootsuite,410,743,9,19,No,10/7/2015,,An account dedicated to the lovely Dakota! Be sure to also follow our @EverythingJDcom and @OhMyFifty accounts for updates on Jamie Dornan and Fifty Shades!,View,
2/2/2016,@OhMyFifty,Fifty Shades,Good morning #fiftyshades #FiftyShadesDarker #FiftyShadesOfGrey #christiangrey #JamieDornan #fsog https://t.co/OstrXeQDVa,694498208614055937,Hootsuite,2106,2121,25,88,No,5/27/2012,Canada/USA,We've been fans of #FiftyShades since Master of the Universe. Be sure to also follow our @EverythingJDcom and @EverythingDJcom accounts!,View,
2/2/2016,@MsJoy8710,Joie,Christian is coming back!! #FiftyShades https://t.co/kINdL6VDYB,694500249067470849,Echofon,469,577,0,1,No,9/20/2010,,Don't judge me and we could be friends.,View,
2/2/2016,@AnaSteel95,Anastasia Steele,"""You were playful, I like playful Christian."" #AnastasiaSteele #FiftyShades https://t.co/m3BINC4MCm",694500624164065280,Twitter Web Client,1107,380,3,23,No,12/8/2015,"Seattle, WA",Official Account @Twitter of Anastasia Steele || WSU Graduate ||Editor in Chief at Grey Publishing.,View,
2/2/2016,@fiftyseries,Fifty Shades of Grey,"Fifty Shades Darker' Cast, Release Date and Update: Kim Basinger to Star as 'Mrs. Robinson' - Pa... https://t.co/7yeYE9FvrK #FiftyShades",694500659798761472,twitterfeed,21625,24,0,1,No,9/12/2012,,"For fans of the Fifty Shades of Grey series - everything you'd like to know about the books, characters and upcoming film.",View,
2/2/2016,@50ShadesFever,50ShadesFever,Morning all! #FiftyShades https://t.co/mRepPgTXRW,694500661166215168,Twitter for iPad,152,152,3,9,No,4/24/2015,"Delaware, USA",For all things #FiftyShades. Also an author and beta of #FSOG fanfiction. You can find my story at the link below. *UPDATE 1/18/16 - creator of #fanedits.,View,
2/2/2016,@FSOG_Qbnfangrl,SS,😍Oh yeah! #FiftyShades #JamieDornan #DakotaJohnson Love him with the shadow can't wait for clean shaven Grey face! https://t.co/rwwyOOlP8R,694504453844647936,Twitter for iPhone,549,186,1,8,No,10/22/2013,NY,Greysessed and proud #fangirl,View,
2/2/2016,@AnaSteel95,Anastasia Steele,"""I'm in your arms, kiss me please."" #FiftyShades #ChristianGrey #AnastasiaSteele https://t.co/Mj0Wbm6gCG",694507368466395137,Twitter Web Client,1107,380,5,36,No,12/8/2015,"Seattle, WA",Official Account @Twitter of Anastasia Steele || WSU Graduate ||Editor in Chief at Grey Publishing.,View,
2/2/2016,@stine1_online,stine1_online,I just entered a @Polyvore contest: And the Oscar goes to ... #FiftyShades #dakotajohnson https://t.co/wKmXvyJG7Y #polyvoreStyle,694508938650218496,Polyvore,3608,2389,0,0,No,8/12/2011,Germany,"Print-on-Demand Designer, Photographer's Wife and Fifty Shades of Grey Addict. I actively re-tweet and follow back!",View,
2/2/2016,@FSOGLoveStory,FSOG Love Story,I'm dead 😵 he's so perfect 😭😭😭😍😍😍 #JamieDornan #FiftyShades #ChristianGrey https://t.co/Nkucn3DNnT,694512631344795648,Twitter for iPhone,3736,562,2,6,No,2/20/2014,Mexico City,Mexican Fifty Shades Love Story Fans Proud member of @GREYsessedsMX Personal acc @Steph_HesseD Follow @NickBatemanWrld Contact fsog.lovestory@gmail.com,View,
2/2/2016,@fsog_greysessed,Michelle | FSD,"""Call me Grace."" #MarciaGayHarden is Christian's adoptive mother, Grace Trevelyan Grey. || #FiftyShades https://t.co/AMCyCcUfr8",694514050814889984,Twitter for iPhone,6933,689,21,85,No,7/28/2014,New York • Seattle,"Welcome! This is a fan page for #FiftyShades, #DakotaJohnson, #JamieDornan & @E_L_James • Follow for daily news and updates • #GREYSESSED • Laters, Baby ;)",View,
2/2/2016,@fsog_greysessed,Michelle | FSD,"#AndrewAirlie is Christian's adoptive father, Carrick Grey. || #FiftyShades https://t.co/r2IHwpnVLg",694514167580102657,Twitter for iPhone,6933,689,13,58,No,7/28/2014,New York • Seattle,"Welcome! This is a fan page for #FiftyShades, #DakotaJohnson, #JamieDornan & @E_L_James • Follow for daily news and updates • #GREYSESSED • Laters, Baby ;)",View,
2/2/2016,@fsog_greysessed,Michelle | FSD,"#RitaOra is Mia Grey, Christian's lively and vivacious little sister. || #FiftyShades https://t.co/hJ3kTQUJi6",694515186875682816,Twitter for iPhone,6933,689,12,57,No,7/28/2014,New York • Seattle,"Welcome! This is a fan page for #FiftyShades, #DakotaJohnson, #JamieDornan & @E_L_James • Follow for daily news and updates • #GREYSESSED • Laters, Baby ;)",View,
2/2/2016,@Simplysutra,Simply Sutra,Our Valentines 20% off all FSOG products Now until 14th Feb while stocks last https://t.co/xydtW9siPc #FiftyShades https://t.co/HGkBQNdBeZ,694515218798526464,Twitter Web Client,721,733,0,0,No,2/4/2015,,"Welcome to Simply Sutra, your one stop online sex shop for fantasy, lingerie, bondage gear, sex toys and essentials to open up a world of exploration and fun.",View,
2/2/2016,@IncheFifty,Christian Grey,Having a greyt soundtracks... #FiftyShades 😊 https://t.co/9SyTQNAoIh,694515494670331905,Twitter for Windows Phone,89,30,0,0,No,8/1/2015,Master of The Universe ,This is me. All of me...and I'm all yours. What do I have to do to make you realize that? To make you see that I want you anyway I can get you. That I love you.,View,
2/2/2016,@FineFoodCo,Fine Food Company,"Marvellous #Dijon #mustard & #Wholegrain mustard – do you prefer, smooth Dijon or rough wholegrain? #fiftyshades https://t.co/r0qDTrdNAQ",694516162340765696,Twitter Web Client,1782,1568,0,0,No,11/19/2012,Somerset,"An established wholesale supplier of the very best speciality ingredients & fresh produce to chefs, across the South, South West, Bath, Bristol & Cotswolds.",View,
2/2/2016,@AnaSteel95,Anastasia Steele,"""I want to make your dreams come true Anastasia"" ""You are my dreams come true Christian"" #FiftyShades https://t.co/vyl1OhNsFf",694521199280414720,Twitter Web Client,1107,380,1,21,No,12/8/2015,"Seattle, WA",Official Account @Twitter of Anastasia Steele || WSU Graduate ||Editor in Chief at Grey Publishing.,View,
2/2/2016,@IncheFifty,Christian Grey,Have a greyt night... 🌝 #FiftyShades https://t.co/gVuBrHJES8,694521352372428804,Twitter for Windows Phone,89,30,0,0,No,8/1/2015,Master of The Universe ,This is me. All of me...and I'm all yours. What do I have to do to make you realize that? To make you see that I want you anyway I can get you. That I love you.,View,
2/2/2016,@AnaSteel95,Anastasia Steele,"""Don't complicate it "" #AnastasiaSteele #FiftyShades https://t.co/x0jAjjtYcm",694523458231869440,Twitter Web Client,1107,380,6,28,No,12/8/2015,"Seattle, WA",Official Account @Twitter of Anastasia Steele || WSU Graduate ||Editor in Chief at Grey Publishing.,View,
2/2/2016,@karenb0716,Karen B,Very late to asking about this. What shade of #lipstick is this? #FiftyShades #FiftyShadesDarker #DakotaJohnson https://t.co/9W2ZpB1Ike,694526797766082560,Twitter Web Client,552,1153,1,3,No,3/12/2009,"Schaumburg, IL","Senior Editor for @TheTwoCents, EW Community Contributor, loves TV, karaoke, movies, theatre, friends, family, sushi, and useless trivia!",View,
2/2/2016,@redgirlang,Angie,Listen to Salted Wound by Sia on @AppleMusic. In a #FiftyShades mood. Thanks @JamieDornan 😜 https://t.co/KoE40xa1OO,694527964940259328,Twitter for iPhone,1666,1939,0,1,No,5/14/2011,Irlanda del Norte,"Wife, Mum, friend, fitness freak, book worm, geek & a little nuts. Only 1 United @ManUtd. Proud @BelfastGiants & @Adam27Keefe fan. @JamieDornan ❤️❤️",View,
2/2/2016,@FSGreyCT,FiftyShades,These two❤️ #FiftyShades https://t.co/3V04qtl5wX,694531574642020356,Twitter for iPad,813,395,4,14,No,7/18/2015,,FIFTY SHADES! NEWS ~PHOTOS~ MEDIA ON JAMIE DORNAN AND DAKOTA JOHNSON,View,
2/2/2016,@FSGreyCT,FiftyShades,#Darker and #Freed will be filmed both THIS YEAR! #FiftyShades https://t.co/hvPVuZ48JR,694531777344311297,Twitter for iPad,813,395,3,6,No,7/18/2015,,FIFTY SHADES! NEWS ~PHOTOS~ MEDIA ON JAMIE DORNAN AND DAKOTA JOHNSON,View,
2/2/2016,@50Latersbaby,Fifty Shades Darker,Mr Rochester and Christian Grey #FiftyShades #FSOG https://t.co/0gsgAUVGxj,694532157616840704,Hootsuite,63758,5552,12,72,No,4/30/2012,New York,"Crissy from the Laters, Baby site and Fifty Shades Fan Podcast http://t.co/IhTFj1kc9W I love reading, travel, photography and giraffes! Laters!",View,
2/2/2016,@Elena_628,Elena Umecker,"The chosen ""Elena"" #FiftyShades ❤ #Lovers https://t.co/0OgGoaesSG",694532676959748096,Twitter for Android,82,324,0,0,No,8/22/2009,Oak Lawn,"Executive Directorof Domestic Affairs 2005 - Present Housekeeper, Short order Cook, Security Officer, Negotiator, Treasurer, Secretary, Nurse & Counselor",View,
2/2/2016,@vinanurwanita2,mpiehpin2,"""You look beautiful.."" #FiftyShades https://t.co/Kb1Xxwp2La",694535743914397696,Twitter for Android,1503,2186,4,12,No,5/24/2014,Indonesia,*Super Junior* @donghae861015 *EunHae * @iansomerhalder *Delena* @JamieDornan @MattBomer @SerkanCayoglu @baris_arduc,View,
2/2/2016,@50shadesob,FSOG Fans,"""It was Nice knowing you"" #anastasiasteele #fiftyshades #christiangrey #50shades https://t.co/i4L9FSrfsP",694537490967977984,Twitter for iPhone,393,349,13,75,No,10/23/2014,Glasgow/Scotland,Follow my instagram below for updates,View,
2/2/2016,@AnaSteel95,Anastasia Steele,You want to make a tour in the apartment of #ChristianGrey ? Click here:https://t.co/66AoYFbnPc #FiftyShades https://t.co/OTNL8W78qE,694538227986911232,Twitter Web Client,1107,380,13,45,No,12/8/2015,"Seattle, WA",Official Account @Twitter of Anastasia Steele || WSU Graduate ||Editor in Chief at Grey Publishing.,View,
2/2/2016,@Israelgirly,Rika-Germany,#FiftyShades of GREYt - Be a GREYt Girl --->https://t.co/fl35E61KXf FREE shipping for 2 & more items! https://t.co/NjyctaFZpP,694546977590222848,Twitter Web Client,1545,1584,1,11,No,1/17/2011,ShirtWorld,Fangirl :) #FiftyShades #JamieDornan AND #AmeliaWarner #MattBomer #Dallas #LeightonMeester #GossipGirl #OnceUponATime #Warehouse13 #WhenCallsTheHeart,View,
2/2/2016,@ohmariateresac,Mariateresa Carone,2 weeks until #FiftyShadesDarker #FiftyShadesFreed filming 😍😏 #FiftyShades,694554584958799877,Twitter for Android,46,110,0,1,No,12/1/2013,Italy,'Je ne regrette rien'' Member #OfficialFifty,View,
2/2/2016,@LifeDJohnson,Dakota Johnson Life,14 days until #Darker filming 💛 #FiftyShades https://t.co/ltgiLE2wsb,694554963658346497,Twitter Web Client,9362,116,19,51,No,7/29/2014,,Your ultimate source for all and everything about Dakota Johnson ❤ - Mónica. Coming: Black Mass - A Bigger Splash - How to be Single ✌,View,
2/2/2016,@HGMovieSite,Hunger Games Fans,Prepare yourself for #iZombie - cause it's getting all sorts of #FiftyShades tonight! https://t.co/FjPmpcEgFP,694555885406937088,CoSchedule,36590,82,0,2,No,4/20/2011,"Los Angeles, CA",Fan Site for 'The Hunger Games' trilogy by Suzanne Collins. Part of the @fangirlishness network.,View,
2/2/2016,@50shadesob,FSOG Fans,"""I Miss Her"" #grey #christiangrey #eljames #anastasiasteele #fiftyshades #fiftyshadesdarker https://t.co/tW4mFsoKsD",694559367308414976,Twitter for iPhone,393,349,0,3,No,10/23/2014,Glasgow/Scotland,Follow my instagram below for updates,View,
2/2/2016,@TheCassArt,The Cass,love #thecass ceramic room #fiftyshades of clay ! https://t.co/mC0ad5HcLk,694560033623937025,Twitter Web Client,6944,6592,0,2,No,6/4/2009,E1 7PF,"The Cass is the famous Sir John Cass Art, Architecture and Design Faculty, London Metropolitan University #thecass",View,
2/2/2016,@karenb0716,Karen B,"Dear, @Sephora / @MAKEUPFOREVERUS Is this shade of lipstick still available? Thx! #FiftyShades https://t.co/ZRrdMgaGSC",694560190834872320,Twitter Web Client,552,1153,0,0,No,3/12/2009,"Schaumburg, IL","Senior Editor for @TheTwoCents, EW Community Contributor, loves TV, karaoke, movies, theatre, friends, family, sushi, and useless trivia!",View,
2/2/2016,@fangirlishness,Fangirlish,Prepare yourself for #iZombie - cause it's getting all sorts of #FiftyShades tonight! https://t.co/QOwhBCvls5,694560936846311424,CoSchedule,23558,495,1,3,No,3/13/2011,all over the world,bringing sass and heart to fandoms every single day. fangirling is our full time job.,View,
2/2/2016,@AnaSteel95,Anastasia Steele,Oh my........ #ChristianGrey #FiftyShades @E_L_James https://t.co/G0aeSS0eWH,694561720438759424,Twitter Web Client,1107,380,17,47,No,12/8/2015,"Seattle, WA",Official Account @Twitter of Anastasia Steele || WSU Graduate ||Editor in Chief at Grey Publishing.,View,
2/2/2016,@AnaSteel95,Anastasia Steele,I think #ChristianGrey is back!!!! @E_L_James #FiftyShades https://t.co/4v7QHirugJ,694563210377170944,Twitter Web Client,1107,380,16,47,No,12/8/2015,"Seattle, WA",Official Account @Twitter of Anastasia Steele || WSU Graduate ||Editor in Chief at Grey Publishing.,View,
2/2/2016,@Israelgirly,Rika-Germany,#FiftyShades fans don't do calm! Show it --->https://t.co/Ek5jaOLstK https://t.co/BCzuWD8jLO,694564333557321728,Twitter Web Client,1545,1584,1,6,No,1/17/2011,ShirtWorld,Fangirl :) #FiftyShades #JamieDornan AND #AmeliaWarner #MattBomer #Dallas #LeightonMeester #GossipGirl #OnceUponATime #Warehouse13 #WhenCallsTheHeart,View,
2/2/2016,@Israelgirly,Rika-Germany,"Show your love to #FiftyShades queen #ELJames & be in ""Team Erika"" -->https://t.co/57OBLzoNHj https://t.co/hHiD124S0n",694566445011828740,Twitter Web Client,1545,1584,2,6,No,1/17/2011,ShirtWorld,Fangirl :) #FiftyShades #JamieDornan AND #AmeliaWarner #MattBomer #Dallas #LeightonMeester #GossipGirl #OnceUponATime #Warehouse13 #WhenCallsTheHeart,View,
